id,date,content,topic,sentiment
1.47E+18,2021-12-02 07:06:44+00:00,"Lok Sabha holds a discussion on the COVID-19 pandemic.

(Photo source: Sansad TV) https://t.co/1ERICCOPdF",PO,neutral
1.47E+18,2021-12-02 07:06:43+00:00,Many vaccine passports have security flaws – here’s how to make them safer https://t.co/9YAS4YZCqs,RE,neutral
1.47E+18,2021-12-02 22:31:31+00:00,@RepMTG Every day you confirm that you hate America &amp; it’s people. You want people to DIE from COVID &amp; you are against helping those in need. You are the leader of the KKK Squad &amp; you’ve high jacked the GOP because they let you. @LeaderMcConnell @GOPLeader @SteveScalise @EliseStefanik,PO,negative
1.47E+18,2021-12-02 22:31:31+00:00,@FootballPHDBR44 - isn’t vaccinated,CU,neutral
1.47E+18,2021-12-02 22:31:31+00:00,"@CDCgov California Omicron Case - Vaccinated Individual 
Minnesota Omicron Case - Vaccinated Individual 
Colorado Omicron Case - Vaccinated Individual 

Why is Germany implementing sanctions on unvaccinated?   Why is the US buying into similar rhetoric? 

Investigate @peterdaszak",VA,negative
1.47E+18,2021-12-02 22:31:31+00:00,"@sahilkapur @maggieNYT The Pro-Life,Pro-Guns hypocrites @SenateGOP @HouseGOP own all the COVID-19 deaths.",PO,negative
1.47E+18,2021-12-02 22:31:31+00:00,Vaccine Mandates Are Working. Democrats Should Act Boldly on Other Issues Too. https://t.co/2HjljIRzpa via @truthout,RE,positive
1.47E+18,2021-12-02 22:31:31+00:00,got my covid booster and didn't have any reaction wooo currently winning at life,VA,positive
1.47E+18,2021-12-02 22:31:31+00:00,@KittyKatStaxx00 I saw a third fully vax’d in Colorado today,VA,neutral
1.47E+18,2021-12-02 22:31:31+00:00,my neighbor who’s name is literally Karen just compared covid to aids .... i ... https://t.co/3KFELLwkMK,CU,negative
1.47E+18,2021-12-02 22:31:31+00:00,@MkeKid134 @Peter_Bukowski That doesn’t hurt people. Lying another vaccination against a deadly disease and sexual assault do. Which is why I don’t think gordon and brown are in the same category.,CU,negative
1.47E+18,2021-12-02 22:31:31+00:00,"ICYMI: The ""Miracle on 34th Street"" returned to Hampden after a shutdown because of COVID-19 last year. Santa even made a special appearance when the lights went on! https://t.co/NxEQTEFKC5 https://t.co/NiqfighAzf",CU,positive
1.47E+18,2021-11-30 03:49:10+00:00,"@FoxNews If fuker @TuckerCarlson still has a job than cuomo will be fine! Fuker lies spreads hate, deliberately inciting violence, lies about the virus has killed thousands of viewers with his lies over the vax n virus, is a horrific racist 🐷 n just n overall disgusting waste of dna!",PO,negative
1.47E+18,2021-11-30 03:49:09+00:00,@ImaneIbrahim1 Your are making a valid point but people should get vaccinated and in Lebanon rate is still too low,VA,positive
1.47E+18,2021-11-30 03:49:09+00:00,@Miarke @anyoneallen @JDVancePress @JDVance1 You're planning on killing people who mandate vaccines?,PO,negative
1.47E+18,2021-11-30 03:49:09+00:00,@SteveHiltonx That sounds pretty conclusive to me the vaccines are more or less irrelevant everyone is going to be exposed to some Covid Variant eventually.,VA,negative
1.47E+18,2021-11-30 03:49:09+00:00,"Democracy in Pakistan: 
General Elections:  2000 Rupees/vote 
Senate: 30 to 50 million Rupees/ vote.

Health: 5000 Rupees for a fake vaccine certificate. 

Education: Over 20 Million kids out of School.

Then WE have the audacity to blame the west for OUR corruption/incompetence.",PO,negative
1.47E+18,2021-11-30 03:49:09+00:00,"Sort my home out ..
I will do this all day every day..all fucking day!
Who agrees with me?
Untill the Irish do the decent thing by me..
Bullied me out of home n business..
During COVID-19 with no warning after 6 weeks.
My home , I'm now left without a home. https://t.co/BnfVAktEtG",RE,negative
1.47E+18,2021-11-30 03:49:09+00:00,"Singapore defers VTL arrangement with Qatar, Saudi Arabia, UAE over Omicron concern. I mean they even identified the virus on two transiting passengers. How efficient is their system?https://t.co/1FOd9JZndB",RE,positive
1.47E+18,2021-11-30 03:49:09+00:00,@RageSheen Or listen to what Professor Nicholson says about mild Covid.https://t.co/wBNTy3ktio,SV,neutral
1.47E+18,2021-11-30 03:49:08+00:00,What the Omicron Variant means for the Covid-19 Pandemic https://t.co/OZx2ZruOAq,SV,neutral
1.47E+18,2021-11-30 03:49:08+00:00,"The more COVID-19 spreads among unvaccinated populations, the greater the possibility that it will mutate into variants like omicron and prolong the pandemic.
https://t.co/ZlAlTgXBvx",SV,positive
1.47E+18,2021-12-01 20:21:10+00:00,"Moderna loses bid to invalidate vaccine delivery patents, teeing up potential infringement lawsuit https://t.co/rl7HjpXjlC",VA,neutral
1.47E+18,2021-12-01 20:21:10+00:00,@HavertzView @sophiacfc_ COVID Has long term negative effects on your cardiac and respiratory system. This is scientifically proven. You are spouting dangerous nonsense with no evidence.,SV,positive
1.47E+18,2021-12-01 20:21:10+00:00,Because this protocol protected the vaccinated person who contracted it... not https://t.co/OtYygPTXqz,VA,negative
1.47E+18,2021-12-01 20:21:10+00:00,@RealCandaceO QR codes been around at restaurants way before covid 🤣🤣🤣🤣,RE,positive
1.47E+18,2021-12-01 20:21:10+00:00,People Think Covid-Positive Trump Might Have Wanted to Infect Biden at the Debates https://t.co/JVJUr1H1JG,PO,neutral
1.47E+18,2021-12-01 20:21:10+00:00,"@ScottAdamsSays Sorry, Scott, but it was the critical thinkers that poured over the data way before the vax that concluded that nothing good would come from the hysteria and  authoritarianism.",RE,positive
1.47E+18,2021-12-01 20:21:09+00:00,just tested NEGATIVE for Covid 🥳🥳,CU,positive
1.47E+18,2021-12-01 20:21:09+00:00,"@XanozIchimonji Look, if they want to do something after taking the vaccine, let them. It’s the people who won’t take the jab in the first place that are the problem.

“What’s that, eat two potatoes and hold a magnet near the injection point for 17 minutes? Aight, bet, thanks for the tip, G.”",VA,positive
1.47E+18,2021-12-01 20:21:09+00:00,@Acyn He must own stock in new vaccine. Wants to turn profit before end of year.,VA,negative
1.47E+18,2021-12-01 20:21:09+00:00,"We continue to encourage everyone to get vaccinated, get boosted, and take steps to keep each other safe.",VA,positive
1.47E+18,2021-11-30 17:59:32+00:00,"I just don’t understand the political views behind the COVID vaccine. Get your booster for yourself, your parents, your grandparents, all the babies in your family, and even strangers. Love your neighbor as yourself because there is truly no greater commandment!",VA,positive
1.47E+18,2021-11-30 17:59:32+00:00,"@TomiLahren Really? So I guess you guys will be on board for every measure needed to get this virus under control in order to prevent that right? 
No? No masks, no vaccines, none of it? Which would mean you want communism. Terrific. Welcome comrade.",RE,positive
1.47E+18,2021-11-30 17:59:32+00:00,"Went for a free covid test from a converted van (imagine an ice cream truck, but health care) in West Baltimore. No line. A handful of folks waiting after their vaccine. Friendly staff working outside in this cold.",RE,neutral
1.47E+18,2021-11-30 17:59:32+00:00,"Counterfeit Covid Masks Are Still Sold Everywhere, Despite Misleading Claims https://t.co/sVgF2iFJbN",RE,negative
1.47E+18,2021-11-30 17:59:32+00:00,"@SparkleShine11 @BlackulaJonez @BoneUpBernie @echo_chamberz @KevinKautzman Well most vaccinated people have no poor side effects to it, so we'll have to see. Theres also permanent ling and heart damage from covid I believe, so its a tradeoff",SV,neutral
1.47E+18,2021-11-30 17:59:32+00:00,"@giantspecks And this shocking graphic explains WHY we're short on Santas. It was made before COVID, but you can easily assume they all believe being jolly is all the protection they needed. So yeah, they're a bit thinned out now. https://t.co/6GT3yAwgbD",CU,negative
1.47E+18,2021-11-30 17:59:31+00:00,"IT’S OUT. DON’T MISS EPISODE 3 OF WAIT TIL YOU HEAR THIS!

How To Fix The Police In America.        

American ”Hidden” History 

Monumental Mess

Back To School, Are We Fools?

Asymptomatic Mild Coronavirus Cases Give You A Co-morbidity 
https://t.co/GPQSBkA4ll 07 https://t.co/9Xfw7Y2YQt",SV,neutral
1.47E+18,2021-11-30 17:59:31+00:00,"@Moonstone1812 Masks don’t work 
Symbol of compliance 
Suppress immune system 
Covid has a 99.7% survival rate 
Wake up 
This is about the nwo not a stupid virus 
You can’t be this stupid surely",RE,negative
1.47E+18,2021-11-30 17:59:31+00:00,"@JosephZaragoz15 @LisaMarieBoothe @chinster2017 covid is not a bacteria, it's a virus

you can't treat covid with an antibiotic, but you can with certain antivirals",RE,neutral
1.47E+18,2021-11-30 17:59:31+00:00,@RealPNavarro @frankgaffney @electionfun Dear Mr.Navarro !This Dr. in Germany die because public truth of vaccine!!!Please let this to world konw!!!https://t.co/9AAaOL5Ocs no freedom if the CCP still in the world and we need west country weak up!,VA,negative
1.47E+18,2021-12-02 04:13:55+00:00,"@discoball2000 Sadly, I've discovered many parents know the NPIs are harmful, but tolerate them because of misguided belief of how harmful covid is for their kids.
I still can't say with certainty masks go at my son's day care after 15/12. Still parents wanting them 'to protect'🙄 their child.",SV,negative
1.47E+18,2021-12-02 04:13:55+00:00,@KeithCarson Good! I can’t get mine until February. I’m Pfizer so I’m expecting the same. Move your arm around! Gets to blood moving and helps with inflammation.,VA,positive
1.47E+18,2021-12-02 04:13:55+00:00,"I’m going to be honest. Fuck Covid, this booster sucks. Is this was being old feels like?",CU,negative
1.47E+18,2021-12-02 04:13:55+00:00,Hi @AirCanada I want confirmation on this ASAP pls: I'll be travelling from toronto to washington (IAD) next month and want to know if a rapid antigen screening test from Shoppers Drug Mart would be acceptable for the covid test going into the US?,RE,neutral
1.47E+18,2021-12-02 04:13:55+00:00,Efficacy of Covid-19 vaccine in New York https://t.co/G7GP2Z29LF,VA,neutral
1.47E+18,2021-12-02 04:13:55+00:00,"@Cody16991079 @BigRagnar @jsolomonReports Bullshit!!
Livestock dewormer isn't a cure anymore than bleach, UV light, HCQ, Betadine or F'n Borax... Anything other than the Vax right? 😡",PO,negative
1.47E+18,2021-12-02 04:13:55+00:00,@edmontonjournal Thank those that refuse to get vaccinated. Deny them access to healthcare.,PO,negative
1.47E+18,2021-12-02 04:13:54+00:00,@LauraMiers @Tectomancer Originated in the US in the South a few months ago?? Omg let’s hope omicron never overtakes Delta and people VAX and N95 up indoors. 🙏🏻,SV,positive
1.47E+18,2021-12-02 04:13:54+00:00,Ron Barassi: AFL legend catches Covid-19 #englishheadline #Ron #Barassi #AFL #legend #catches #Covid19 https://t.co/mZuflmiBJW,CU,negative
1.47E+18,2021-12-02 04:13:54+00:00,@dieterismagil @KingJames if that's the case how did he initially test positive to put him in Covid protocol?,RE,negative
1.47E+18,2021-12-01 21:03:42+00:00,@skallagram @stephiebieRN @Lou72438127 @matthewhayden @fordnation @celliottability WOW The  cause of vax injuries is ??  ?? the   VAX.,VA,negative
1.47E+18,2021-12-01 21:03:42+00:00,"@HelenBa16838378 """"Minding my own business,""""  In your Bio !!!   AND I have NEVER said  the unvaxxed can't die from Covid we have a 99.9% survival rate HOWEVER the VAXXED seem to be taking over the DIED from much faster 🤷‍♂️😉 Have a wonderful day",VA,negative
1.47E+18,2021-12-01 21:03:42+00:00,@DoodWBA @Benhadlington1 Mad skills ya finding out they had the vaccine already 🤓,PO,neutral
1.47E+18,2021-12-01 21:03:42+00:00,@nufcchazo2 the vaccine,VA,neutral
1.47E+18,2021-12-01 21:03:41+00:00,"Pfizer research head envisions a sprint to develop Omicron vaccine, if it’s needed https://t.co/P5b6Ukyr2l @statnewsから",VA,neutral
1.47E+18,2021-12-01 21:03:41+00:00,"US reports 1st case of omicron variant in returning traveler. 

It’s here.  https://t.co/CbzXBPbEjr",SV,neutral
1.47E+18,2021-12-01 21:03:41+00:00,"@johnwordballoon Same here. Couple of weeks ago for me, but glad to have it done nonetheless. Our son got his second Pfizer yesterday and is doing great!",VA,positive
1.47E+18,2021-12-01 21:03:41+00:00,@PeteMac007 @monsieur0o @A2thaKay @brisbanetimes I’m not an anti vaxxer. I got my whooping cough vaccine last month.,PO,negative
1.47E+18,2021-12-01 21:03:41+00:00,"@DrEricDing @monicaonairtalk Omicron could be a chance. IF proven non dangerous, as simple flu, this could be a good thing people get infected so that, real herd immunity can be reached and this crazy madness is over. Vaccine just does not prevent infection. As omicron was found in fully vaccinated tourists.",SV,negative
1.47E+18,2021-12-02 08:25:48+00:00,"COVID-19: Most Omicron cases are 'mild' and there's no evidence to suggest vaccines may be less effective against the variant, says WHO official | World News | Sky News https://t.co/5KGRFR9QZA",SV,positive
1.47E+18,2021-12-02 08:25:48+00:00,@DopravniPoradce @drjonesjnr @PrisonPlanet So wheres the long term data for this one and data purporting to extensive trials in comparison to other vaccines?,VA,negative
1.47E+18,2021-12-02 08:25:48+00:00,COVID has had an impact on academics' well-being https://t.co/8B5WbCxJ1G #PhysOrg,CU,negative
1.47E+18,2021-12-02 08:25:48+00:00,@SkyNews I am not alone in saying if this lady had support in losing some weight she may not have these issues. I know myself that I need to reduce my size in order to stay healthy. Surely we should be focusing on that than preaching us to take ‘another’ vaccine !,RE,negative
1.47E+18,2021-12-02 08:25:48+00:00,"Didn't know that I lost a bit of weight pala lately until my mom told me recently. It was probably because of post-Covid mood swings and 'pag umaatake ang lungkot ko, nakakalimutan kong kumain.",CU,negative
1.47E+18,2021-12-02 08:25:48+00:00,@TrashMcOiltrash @sarahgough77 @calgaryherald Millions of people also had covid and it was bad.  This is like golf. The goal is to have a lower number. Places like the US are failing. If you follow the lead of a failure that is a whole other level of loser. This is an eye opening experience.,RE,negative
1.47E+18,2021-12-02 08:25:47+00:00,Thought this was Omicron tweeting for a minute. Covid needs to get out https://t.co/czBupfwK6Z,CU,negative
1.47E+18,2021-12-02 08:25:47+00:00,"@TheBeerWolf @crimdata @nklaiste11 @papo1023 @FoxNews You said that you can build up antibodies by being asymptomatic and that's just not true. 
If you have a mild form of it you do not build up antibodies. 
There have been plenty of people that were tested positive for covid then getting it again this time much worse....",SV,positive
1.47E+18,2021-12-02 19:36:31+00:00,"I don't have covid, just these regulations and shit you have to do before flying is pissing me off amongst other things piled on top of this BS. I'm just irritated.",RE,negative
1.47E+18,2021-12-02 19:36:31+00:00,"I'm honestly tired of the masses not giving a damn about the pandemic, or folks thinking the vaccines are either tracking devices or made from some bullshit while acting like scientists.

It isn't hard to be safe and take care of each other.",PO,negative
1.47E+18,2021-12-02 19:36:31+00:00,@GovernorLittle @TeamCavuto Yet you want government to prevent business from mandating vaccines and masking.  Which is it Brad?,PO,negative
1.47E+18,2021-12-02 19:36:31+00:00,"@l0sts0ulforever @91996340e81d45a @BubbasRanch @jimdtweet @CrispyCX @Kenneth72712993 @4Clearsky @Moderna5G_666 @amcelha3 @sandcastle1975 @IngersolRobert @OscarsWild1 @BolzmannMichael @rln_nelson @HalBrow68884227 @AristotleMrs @BigRakaDoc @chimera414 @k_b_lvi @Stephen04880258 @GuyGadboisGuyG1 @thisisnothappen @basil_ireton @The_Ouroboros__ @DavidTaylorYork @GlennCarr6 @DawnTJ90 @keithamccluskey @Gordon_DHG @EricWil06256732 @wildweatherdan @robhon_ @try2golf @ejwwest @TWTThisIsNow @Tragiicomedy @covid_parent @Canadianworker2 @IanDJbrown2 @Narvuntien @dan613 @Boeing74 @organicdot @oakden_wolf @RobMeekel @25_cycle @sunsnowflowers @BridgetHolmstro @rockandroll432 @MassiMassian This is from the UK, as you can see vaccinations are saving many lives. https://t.co/XyapQ0bWoY",VA,positive
1.47E+18,2021-12-02 19:36:31+00:00,@bryan_trader @CDCgov You’re talking apples and oranges. Tetanus is not an airborne virus. It’s a blood infection and the vaccine is designed to live in the blood. You can’t compare these two in the same breath. Vaccines work differently for each thing. Some are long lasting and some aren’t.,VA,positive
1.47E+18,2021-12-02 19:36:31+00:00,"@LamontC38810238 @CNNPolitics 5) He said he would be more worried if vaccinated people infected with the Omicron variant were hospitalized in droves. But limited evidence to date suggests that the vaccines still prevent severe illness, he said.",VA,positive
1.47E+18,2021-12-02 19:36:30+00:00,@Jo_Howe01 Yep but only just got back in touch. She’s at UHB doing physio again since COVID.,CU,negative
1.47E+18,2021-12-02 19:36:30+00:00,@Breaking911 Covid comes out especially in the winter,SV,neutral
1.47E+18,2021-12-02 19:36:30+00:00,COVID is a girlboss,CU,neutral
1.47E+18,2021-12-01 12:55:35+00:00,"@ProgressiveKan1 @POTUS real leadership when? where?, Economy? Afghanistan? Covid? .. find people whose lives are better since he has been in office and - in this country? why I don't go on twitter, so many idiots and arthritis in my hands, if I responded to all I wouldn't be able hold my fork tonight",PO,negative
1.47E+18,2021-12-01 12:55:35+00:00,"Mr. Tsema Christopher, the chairperson of Manafwa Earth Market: Like any other enterprise, COVID-19 pandemic has affected our Earth Market where restrictions could not allow us to come together and meet our clients. https://t.co/qyPNNbHHAR",CU,negative
1.47E+18,2021-12-01 12:55:35+00:00,@NotSoGreatReset Maybe he can do a Nike commercial about the vaccine,CU,negative
1.47E+18,2021-12-01 12:55:35+00:00,"@The_Doctor_Why @JoJoFromJerz @MayoIsSpicyy she didn't poop on vax in that interview, she simply didn't talk about it and focused on natural immunity information

actually i am not giving her a pass

and what cult are you talking about",VA,negative
1.47E+18,2021-12-01 12:55:35+00:00,@TheBrisketKid @Rickjoe00 @AKANYIJUKACASI1 @Jentezen @DaystarMarcus @Daystar I think his flock should sue his estate for spreading Covid and misinformation,PO,negative
1.47E+18,2021-12-01 12:55:35+00:00,Breaking: First case of Omicron Covid variant identified in Ireland https://t.co/gGHPvWaniX,SV,neutral
1.47E+18,2021-12-01 12:55:35+00:00,"booster vaccine side effects update: arm is sore, a fairly fierce headache, fatigue and feverish conditions. all came after 24 hrs",VA,neutral
1.47E+18,2021-12-01 12:55:34+00:00,@hawkins_carole You are missing the point yet again. The government doesn't need to LIE and inflate covid death numbers in a genuine 'pandemic' that was clearly my point here Carole. It is a 'minor illness in the majority'. But they have inflated the death numbers!!,SV,negative
1.47E+18,2021-12-01 12:55:34+00:00,"Nervtag called for ‘early robust action’ against Omicron variant, minutes reveal #wato  https://t.co/6LeUsoWpaq",SV,neutral
1.47E+18,2021-12-01 12:55:34+00:00,@LizAnnSonders But equal weight is doing even better than #SPX since COVID bottom... https://t.co/it4arAXeqi,CU,neutral
1.47E+18,2021-12-02 03:59:14+00:00,"@borgsy14 I got my Moderna booster a few weeks ago. From 3pm till about midnight I was fine… I woke up in the middle of the night with a 100.5 fever, and ended up fainting in my bathroom for a few hours. That shot kicked my butt. This was WAY worse than either of my first two shots...",VA,neutral
1.47E+18,2021-12-02 03:59:14+00:00,@WHCOS Ronald Klain is a complete idiot. He is single-handedly ruining this Country he is the mouth piece behind Joe Biden. Klain should resign immediately. Lock downs are not the answer. Covid is a scam and lockdowns will not help. Research Florida their way works.,SV,negative
1.47E+18,2021-12-02 03:59:14+00:00,@HbcuAnime Bro i thought COVID give you no taste. Why everything taste nasty 😩😩😩,CU,negative
1.47E+18,2021-12-02 03:59:14+00:00,@Thesoapqueen7 @mozartspig Many were vaccinated before a lot of this info came to light…including my husband &amp; I. He had just had a surprise triple bypass and doctors pressured both of us due to my husband’s compromised/vulnerable condition. 6 months later im having heart issues,VA,negative
1.47E+18,2021-12-02 03:59:13+00:00,"@DocSekoj @DanGoorevitch @RonColeman @JaneBColeman And again, not a conspiracy. Approving coding covid beds as a bigger subsidized reimbursement was done bcz they feared that overwhelming hospitals with very sick (read very expensive) patients might actually bankrupt them and crash system. True.

But incentives gonna incentive",RE,positive
1.47E+18,2021-12-02 03:59:13+00:00,"@JamalUsted their argument is masks and vaccines are pro-life because they prevent the spread. what it reveals is their fear, the telos of maximal rationality, the final consequence of unbridled liberty. they fear their own death, and in doing so, invite death in life",CU,neutral
1.47E+18,2021-12-02 03:59:13+00:00,@globalhalifax When the kids pay the price for selfish adults that just wouldn’t get vaccinated.,PO,negative
1.47E+18,2021-12-02 03:59:13+00:00,"Of the 29,722 people who have died from COVID-19 in Canada, I've linked 18,635 deaths to 1817 residential facilities and 204 workplace deaths. 

That is up 3 deaths in 24 hours. 

https://t.co/rtxyvfFyff",SV,positive
1.47E+18,2021-12-02 03:59:13+00:00,"IN THE PRESS

St George's thanks community for their support throughout the pandemic

""Ahmadiyya Muslim Community UK provided emotional support and hosting pop-up vaccine clinics at locals Mosques, as well as a football tournament organised by ...."" https://t.co/GkIsnckM0j",CU,positive
1.47E+18,2021-11-30 21:06:22+00:00,"@NatbyNature MANDATE CAVE: White House Suspends Vaccine Mandate for Fed Employees – PJ Media

https://t.co/PR3VOlQnv1",RE,neutral
1.47E+18,2021-11-30 21:06:22+00:00,@SuperiorV3 Get the vaccine tomorrow,VA,positive
1.47E+18,2021-11-30 21:06:22+00:00,Did COVID Variant Omicron Just Start Stock Market Crash 2022? Find out L... https://t.co/H4KN8d3SIM via @YouTube,CU,negative
1.47E+18,2021-11-30 21:06:22+00:00,@ObsidianGoose Yea i am but what kind of vaccine i took is the question lol,VA,neutral
1.47E+18,2021-11-30 21:06:22+00:00,@Lila79703094 @HiljaGebest @deNutrients Immune suppressant? Not in my case. 2 of 4 in my home had covid and I never got a sniffle - we didn’t even try to isolate. I have been taking D on and off for over a year depending on the season.,RE,neutral
1.47E+18,2021-11-30 21:06:22+00:00,@JoeBiden All I see is a lot of chaos and confusion from your experts.  Half the country still think the vaccines are some kind of government mandate and are unnecessary.  You can start by dispelling this idiotic thinking.  COVID is still killing people needlessly.,RE,negative
1.47E+18,2021-11-30 21:06:22+00:00,Stocks sink after vaccine maker expresses Omicron concerns - CBS News https://t.co/IvWicVArSg,CU,negative
1.47E+18,2021-11-30 21:06:21+00:00,"She also asks people not to stigmatize areas where new variants are originating and encourages those eligible to get fully vaccinated as soon as they can. 

Registration for tonight's town hall on age 5-11 vaccines is closed but Hinshaw says the audio will be posted later.",RE,neutral
1.47E+18,2021-11-30 21:06:21+00:00,"My timeline is evenly split between 
“Pfizer is only slightly less effective against new variant” and “looks like we need a new vaccine” #covidvariant",SV,neutral
1.47E+18,2021-12-02 02:13:35+00:00,"‘The #Coronavirus in a Tiny Drop’ : even if you aren’t interested in science, the graphics are stunning. https://t.co/9M8i2JWFHz",SV,neutral
1.47E+18,2021-12-02 02:13:35+00:00,I love the Covid disclaimer lmao https://t.co/n7UTbTdPww,CU,neutral
1.47E+18,2021-12-02 02:13:35+00:00,"@DeirdreDLevine @MeghanMcCain Well, girl, the vaccinated are transmitting and getting Covid.  Next",VA,negative
1.47E+18,2021-12-02 02:13:34+00:00,The new variant of #Covid_19 infects children readily. Protect young #children in strollers by using a clear plastic rain hood even while you are indoors. https://t.co/HfujM53Cx4,SV,positive
1.47E+18,2021-12-02 02:13:34+00:00,A different kind of COVID vaccine is about ready to roll https://t.co/jg5sYMtIji,VA,neutral
1.47E+18,2021-12-02 02:13:34+00:00,"Joe Rogan is a health nut.  He’s watched Covid.  When he reads a study, it goes into a file on his phone titled ‘Cooties’.

He had a protocol in place if he contracted the virus.  He caught the virus, initiated the protocol &amp; kicked the virus’s ass in 3 days.",CU,neutral
1.47E+18,2021-12-02 02:13:34+00:00,"@RobertKennedyJr Too many side effects and I've witnessed them, so why haven't they been halted?   My entire family to include Children, Grandchildren and GREAT Grandchildren will not be getting vaccinated.  Its hard to live amongst people who truly believe that this vaccine will protect them.",VA,negative
1.47E+18,2021-12-02 02:13:34+00:00,I got vaccinated. https://t.co/suYrjGIVf7,VA,positive
1.47E+18,2021-12-02 02:13:34+00:00,"Triple-vaccinated physician gets omicron. 

N=1, but still. If folks are still getting it with 3 shots on board, this winter (and also all remaining years of human life) is going to be rough. 

https://t.co/FS2TYc2pY0",SV,positive
1.47E+18,2021-12-01 18:59:22+00:00,@NeilWalsh_UN @JonathanPieNews Covid will be around forever. You plan on wearing that forever?,RE,negative
1.47E+18,2021-12-01 18:59:22+00:00,"appear to be no booster shots for covid in NYC north of 70th street. So if you're in Harlem, you have to travel to get a booster? You can't find one at Columbia hospital at 168th? Bronx too? Weird.",RE,negative
1.47E+18,2021-12-01 18:59:22+00:00,#BREAKING: #UAE announces first case of #Omicron variant https://t.co/ApbwqXzzAO https://t.co/S9VxeMYj21,SV,neutral
1.47E+18,2021-12-01 18:59:22+00:00,"⁦⁦@GovLarryHogan The ⁦@USTreasury⁩ provided streamlined processes to get payments out faster, yet at least 115,000 renters and their families are facing eviction because you DGAF. 

You may be a never Trumper, but you’re still a dirtbag.  https://t.co/IUC3PEa6tO",CU,negative
1.47E+18,2021-12-01 18:59:22+00:00,"@ArizonanPat @StevePhoto5 @AZDHS How about anyone who had a family die post vaccination, and yes there have been many.    Anti-vax?   How about someone who received both doses, but is against mandates, are they anti-vax?",PO,negative
1.47E+18,2021-12-01 18:59:22+00:00,"#Breaking #OmicroninCalifornia
The Omicron variant has been detected in #SanFrancisco. 
Dep. of Public Health say it was traveler who recently returned from South Africa.
The individual was fully vaccinated and had mild symptoms.",SV,neutral
1.47E+18,2021-12-01 18:59:22+00:00,"The first case returned to San Francisco, CA from South Africa on Nov. 22nd, and tested positive on Nov 29th

Get #vaccinated + boosted + #WearAMask https://t.co/d888mviPFu",SV,neutral
1.47E+18,2021-12-01 18:59:22+00:00,@ChuckCallesto It’s NOT a vaccine. Just another flu shot.,VA,negative
1.47E+18,2021-12-01 18:59:22+00:00,"A person in California has become the first in the U.S. to have an identified case of the omicron variant of COVID-19.

https://t.co/cQg8wBfbWH",SV,neutral
1.47E+18,2021-12-01 18:59:22+00:00,It was only a matter of time. Please get your shot. #omicron #COVID19 First confirmed US case of Omicron coronavirus variant detected in California - CNN  https://t.co/lbb6IgpFMB,SV,positive
1.47E+18,2021-12-01 00:39:51+00:00,@KRCR7 @ShastaHHSA What can you expect when less than half the population is vaccinated?,SV,positive
1.47E+18,2021-12-01 00:39:51+00:00,"My GP signed me off for 'work related stress' and Occupational Health agreed it was.
I cited relentless emails to agree to the jab, containing emotional blackmail &amp; false claims like ""getting vaccinated is the best way to protect yourself &amp; those around you"". 2/",RE,negative
1.47E+18,2021-12-01 00:39:51+00:00,"A fed court on Monday temporarily blocked Biden's COVID vaccine mandate for health workers at hospitals that receive federal funding, providing a temporary reprieve for them in 10 states who faced having to be fully vaccinated by 1/4/22, or lose their jobs https://t.co/HiwAYG2lZ3",RE,neutral
1.47E+18,2021-12-01 00:39:51+00:00,@lazzy_otter @ScottPoi I feel so lucky that my whole family is sane about covid,CU,positive
1.47E+18,2021-12-01 00:39:50+00:00,@Wolllys @darwinchvz320 Iv'e got COVID to the 3rd power and Bron's not playing.  I'm seriously on my death bed.,CU,negative
1.47E+18,2021-12-01 00:39:50+00:00,"Just what hazzardous needs to continue his hitleresque regime.... STOP WITH THIS LIE! 

Probable sixth case of the Omicron variant identified in NSW https://t.co/80OWmCwnng",RE,negative
1.47E+18,2021-12-01 00:39:50+00:00,"No unvaccinated Austrians will be “forcibly brought” to a vaccination center to get jabbed against their will, although rest assured, they will be “forcibly” placed behind bars if they continue to refuse. 

""Ausweis bitte"" is back. https://t.co/hR0cAj57hK https://t.co/inoYaa4WRX",RE,negative
1.47E+18,2021-12-01 00:39:50+00:00,A beautiful set of numbers! This week our regionwide rate for people aged 15+ who have had both COVID vaccine doses hit 95%. A terrific effort from the wonderful people of western Victoria. https://t.co/Sb0P9cbo9O,RE,positive
1.47E+18,2021-12-01 14:27:38+00:00,@ampahcd @fordnation @JustinTrudeau So unconstitutional and they know it. This was never voted in Parliament and has no scientific backgrounds! Just pushing it more and more on people to make them « consent » to the vaccine. Wait.. is such thing not prohibited under the Criminal Code s.265(1) ?,RE,negative
1.47E+18,2021-12-01 14:27:38+00:00,"@SmarterSig @JuliaHB1 The other factors such as lifestyle, health etc are ignored aren't they as if the only factor affecting our immunity is 'vax or not'.",RE,negative
1.47E+18,2021-12-01 14:27:38+00:00,"@Cheese12987 The reason is because covid is a psychological virus, not a biological one, and it's spread by media.

Africa has the lowest media saturation.

They literally don't know how much they're supposed to be sick.",SV,negative
1.47E+18,2021-12-01 14:27:38+00:00,"Second: ModernaTX v. Arbutus, 20-2329 (prec, Lourie) affirming PTAB ruling upholding another Arbutus patent.

These rulings could mean Arbutus can demand royalties on Moderna's Covid vaccines. Here's our story from Oct. 7 argument: https://t.co/j2Ik0ODbYP",VA,neutral
